alus_id;nimi;alustyyppi;Tilakoodi;Ensirekisterointipvm;Uusikotimaa;Vanhakotimaa;Rakennusvuosi;Rakennusmaa;Rakennuspaikka;omistajuustyyppi;asiakkaan_kuntatieto;aluksen_satamapaikka;Kantavuus;JaaluokkaKoodi;Nettovetoisuus;Bruttovetoisuus;Pituus;Suurinpituus;Mallisyvays;Mallikorkeus;Leveys;
"326";"Minos";"11";"VESSEL_REGISTERED_FI";"27.03.1990";"";"246";"1943";"826";"Thorne";"3";"199";"Rauma";"";"";"16";"51";"20,54";"";"1,80";"2,40";"5,25";
"327";"Liisa";"11";"VESSEL_REGISTERED_FI";"26.09.1988";"";"826";"";"";"";"1";"422";"Eno";"";"";"20";"66";"19,86";"";"1,72";"2,30";"5,20";
"327";"Liisa";"11";"VESSEL_REGISTERED_FI";"26.09.1988";"";"826";"";"";"";"1";"";"Eno";"";"";"20";"66";"19,86";"";"1,72";"2,30";"5,20";
"327";"Liisa";"11";"VESSEL_REGISTERED_FI";"26.09.1988";"";"826";"1943";"826";"Thorne";"3";"199";"Eno";"";"";"20";"66";"19,86";"";"1,72";"2,30";"5,20";
"328";"Freiheit II";"5";"VESSEL_REGISTERED_FI";"29.08.1990";"";"826";"";"";"";"1";"200";"Helsinki";"";"";"";"";"11,10";"11,10";"";"";"";
"328";"Freiheit II";"5";"VESSEL_REGISTERED_FI";"29.08.1990";"";"826";"1990";"826";"";"3";"199";"Helsinki";"";"";"";"";"11,10";"11,10";"";"";"";
"329";"Jutta";"5";"VESSEL_REGISTERED_FI";"16.05.1990";"";"826";"";"";"";"1";"075";"Hamina";"";"";"";"";"10,74";"";"";"";"";
"329";"Jutta";"5";"VESSEL_REGISTERED_FI";"16.05.1990";"";"826";"1988";"826";"";"3";"199";"Hamina";"";"";"";"";"10,74";"";"";"";"";
"330";"Scorpione";"5";"VESSEL_REGISTERED_FI";"27.02.1991";"";"380";"";"";"";"1";"091";"Helsinki";"";"";"7";"23";"12,43";"";"1,65";"2,20";"4,36";
"330";"Scorpione";"5";"VESSEL_REGISTERED_FI";"27.02.1991";"";"380";"1990";"380";"Viareggio";"3";"199";"Helsinki";"";"";"7";"23";"12,43";"";"1,65";"2,20";"4,36";
"331";"Ratina";"5";"VESSEL_REGISTERED_FI";"24.09.1986";"";"528";"";"";"";"1";"837";"Tampere";"50";"";"56";"130";"25,30";"";"2,21";"3,10";"5,86";
"331";"Ratina";"5";"VESSEL_REGISTERED_FI";"24.09.1986";"";"528";"1952";"528";"Alkmaar";"3";"199";"Tampere";"50";"";"56";"130";"25,30";"";"2,21";"3,10";"5,86";
"332";"Triparia";"5";"VESSEL_REGISTERED_FI";"23.11.1992";"";"";"";"";"";"1";"286";"Rauma";"";"";"";"";"12,00";"";"";"4,95";"3,70";
"332";"Triparia";"5";"VESSEL_REGISTERED_FI";"23.11.1992";"";"";"1982";"528";"";"3";"199";"Rauma";"";"";"";"";"12,00";"";"";"4,95";"3,70";
"333";"Katrina";"5";"VESSEL_REGISTERED_FI";"01.09.1993";"";"528";"";"";"";"1";"908";"Kristiinankaupunki";"";"";"23";"54";"20,07";"";"1,30";"1,73";"4,18";
"333";"Katrina";"5";"VESSEL_REGISTERED_FI";"01.09.1993";"";"528";"1948";"56";"Temse";"3";"199";"Kristiinankaupunki";"";"";"23";"54";"20,07";"";"1,30";"1,73";"4,18";
"334";"Pena II";"9";"VESSEL_REGISTERED_FI";"07.11.1990";"";"999";"";"";"";"1";"091";"Helsinki";"";"";"114";"378";"50,93";"";"2,21";"2,95";"8,50";
"334";"Pena II";"9";"VESSEL_REGISTERED_FI";"07.11.1990";"";"999";"1968";"528";"Amsterdam";"3";"199";"Helsinki";"";"";"114";"378";"50,93";"";"2,21";"2,95";"8,50";
"335";"Katarina";"5";"VESSEL_REGISTERED_FI";"28.12.1972";"";"528";"";"";"";"1";"091";"Helsinki";"";"";"49";"79";"22,54";"";"1,91";"2,55";"4,80";
"335";"Katarina";"5";"VESSEL_REGISTERED_FI";"28.12.1972";"";"528";"1967";"528";"Demensvaart";"3";"199";"Helsinki";"";"";"49";"79";"22,54";"";"1,91";"2,55";"4,80";
"336";"Svarte Rudolf";"11";"VESSEL_REGISTERED_FI";"04.11.1992";"";"528";"";"";"";"1";"853";"Turku";"";"";"87";"224";"35,31";"";"2,10";"2,80";"6,50";
"336";"Svarte Rudolf";"11";"VESSEL_REGISTERED_FI";"04.11.1992";"";"528";"1936";"528";"Delfzijl";"3";"199";"Turku";"";"";"87";"224";"35,31";"";"2,10";"2,80";"6,50";
"337";"Jatta";"11";"VESSEL_REGISTERED_FI";"14.11.1983";"";"528";"";"";"";"1";"285";"Kotka";"295";"";"151";"237";"37,43";"39,59";"";"2,23";"6,43";
"337";"Jatta";"11";"VESSEL_REGISTERED_FI";"14.11.1983";"";"528";"1961";"";"";"3";"199";"Kotka";"295";"";"151";"237";"37,43";"39,59";"";"2,23";"6,43";
"338";"Pirke";"4";"VESSEL_REGISTERED_FI";"30.07.1990";"";"997";"";"";"";"1";"434";"Loviisa";"";"";"31";"102";"22,63";"";"2,33";"3,10";"5,88";
"338";"Pirke";"4";"VESSEL_REGISTERED_FI";"30.07.1990";"";"997";"1964";"528";"Den Helder";"3";"199";"Loviisa";"";"";"31";"102";"22,63";"";"2,33";"3,10";"5,88";
"339";"Navigator";"5";"VESSEL_REGISTERED_FI";"11.06.1990";"";"246";"";"";"";"1";"297";"Kuopio";"";"";"6";"17";"10,75";"";"1,38";"1,84";"3,70";
"339";"Navigator";"5";"VESSEL_REGISTERED_FI";"11.06.1990";"";"246";"1989";"528";"Grouw";"3";"199";"Kuopio";"";"";"6";"17";"10,75";"";"1,38";"1,84";"3,70";
"340";"Natalia";"5";"VESSEL_REGISTERED_FI";"23.01.1975";"";"528";"";"";"";"1";"091";"Helsinki";"";"";"65";"137";"23,99";"";"1,97";"2,63";"5,85";
"340";"Natalia";"5";"VESSEL_REGISTERED_FI";"23.01.1975";"";"528";"1964";"528";"Kampen";"3";"199";"Helsinki";"";"";"65";"137";"23,99";"";"1,97";"2,63";"5,85";
"341";"Månviken";"11";"VESSEL_REGISTERED_FI";"08.02.1988";"";"826";"";"";"";"1";"853";"Turku";"315";"";"79";"262";"38,04";"";"2,63";"3,50";"7,19";
"341";"Månviken";"11";"VESSEL_REGISTERED_FI";"08.02.1988";"";"826";"1937";"528";"Kralingscheveen";"3";"199";"Turku";"315";"";"79";"262";"38,04";"";"2,63";"3,50";"7,19";
"342";"Anna";"11";"VESSEL_REGISTERED_FI";"05.03.1986";"";"246";"";"";"";"1";"285";"Vaasa";"";"";"71";"114";"30,94";"";"1,51";"2,01";"5,72";
"342";"Anna";"11";"VESSEL_REGISTERED_FI";"05.03.1986";"";"246";"1921";"528";"Sliedrecht";"3";"199";"Vaasa";"";"";"71";"114";"30,94";"";"1,51";"2,01";"5,72";
"343";"LUMIKKI";"5";"VESSEL_REGISTERED_FI";"06.04.1990";"";"528";"";"";"";"1";"698";"Rovaniemi";"";"";"16";"52";"20,71";"";"1,19";"1,58";"4,40";
"343";"LUMIKKI";"5";"VESSEL_REGISTERED_FI";"06.04.1990";"";"528";"1949";"276";"Neuenfelde";"3";"199";"Rovaniemi";"";"";"16";"52";"20,71";"";"1,19";"1,58";"4,40";
"344";"Kosti";"9";"VESSEL_REGISTERED_FI";"28.07.1992";"";"752";"";"";"";"1";"091";"Helsinki";"";"";"313";"1042";"57,70";"";"2,70";"3,50";"18,00";
"344";"Kosti";"9";"VESSEL_REGISTERED_FI";"28.07.1992";"";"752";"1983";"528";"Papendreht";"3";"200";"Helsinki";"";"";"313";"1042";"57,70";"";"2,70";"3,50";"18,00";
"345";"Assi";"4";"VESSEL_REGISTERED_FI";"18.03.1976";"";"528";"";"";"";"1";"199";"Kotka";"";"";"12";"44";"17,85";"19,10";"";"1,82";"4,80";
"345";"Assi";"4";"VESSEL_REGISTERED_FI";"18.03.1976";"";"528";"1962";"528";"Sliedrecht";"3";"199";"Kotka";"";"";"12";"44";"17,85";"19,10";"";"1,82";"4,80";
"346";"Dolphin";"5";"VESSEL_REGISTERED_FI";"02.04.1992";"";"246";"";"";"";"1";"202";"Kaarina";"";"";"6";"16";"13,91";"";"1,46";"1,95";"3,88";
"346";"Dolphin";"5";"VESSEL_REGISTERED_FI";"02.04.1992";"";"246";"1988";"528";"Sprang-Capelle";"3";"199";"Kaarina";"";"";"6";"16";"13,91";"";"1,46";"1,95";"3,88";
"347";"Hilly";"11";"VESSEL_REGISTERED_FI";"05.02.1975";"";"246";"";"";"";"1";"075";"Hamina";"0";"";"24";"76";"21,77";"";"2,04";"2,72";"5,92";
"347";"Hilly";"11";"VESSEL_REGISTERED_FI";"05.02.1975";"";"246";"1961";"528";"West Graftdijk";"3";"199";"Hamina";"0";"";"24";"76";"21,77";"";"2,04";"2,72";"5,92";
"348";"Ceylon";"4";"VESSEL_REGISTERED_FI";"17.09.1984";"";"528";"";"";"";"1";"895";"Uusikaupunki";"";"";"23";"76";"24,14";"25,46";"";"2,22";"5,93";
"348";"Ceylon";"4";"VESSEL_REGISTERED_FI";"17.09.1984";"";"528";"1965";"528";"Westgraftdijk";"3";"199";"Uusikaupunki";"";"";"23";"76";"24,14";"25,46";"";"2,22";"5,93";
"349";"Amiraali";"5";"VESSEL_REGISTERED_FI";"15.10.1984";"";"528";"";"";"";"1";"091";"Helsinki";"";"";"47";"92";"19,66";"";"2,10";"2,80";"6,00";
"349";"Amiraali";"5";"VESSEL_REGISTERED_FI";"15.10.1984";"";"528";"1984";"528";"Beneden-Leeuwen";"3";"199";"Helsinki";"";"";"47";"92";"19,66";"";"2,10";"2,80";"6,00";
"350";"Quo Vadis";"5";"VESSEL_REGISTERED_FI";"07.07.1989";"";"246";"";"";"";"1";"740";"Savonlinna";"";"";"6";"17";"11,09";"";"1,37";"1,83";"3,80";
"350";"Quo Vadis";"5";"VESSEL_REGISTERED_FI";"07.07.1989";"";"246";"1988";"528";"Grouw";"3";"199";"Savonlinna";"";"";"6";"17";"11,09";"";"1,37";"1,83";"3,80";
"351";"Jason";"11";"VESSEL_REGISTERED_FI";"15.08.1990";"";"528";"";"";"";"1";"853";"Turku";"";"";"53";"175";"26,05";"";"3,66";"4,30";"7,74";
"351";"Jason";"11";"VESSEL_REGISTERED_FI";"15.08.1990";"";"528";"1953";"528";"Hedrik-Ido-Ambacht";"3";"199";"Turku";"";"";"53";"175";"26,05";"";"3,66";"4,30";"7,74";
"352";"ELLU";"11";"VESSEL_REGISTERED_FI";"16.09.1975";"";"578";"";"";"";"1";"092";"Helsinki";"12";"";"6";"17";"11,00";"";"1,65";"2,20";"4,18";
"352";"ELLU";"11";"VESSEL_REGISTERED_FI";"16.09.1975";"";"578";"";"";"";"2";"092";"Helsinki";"12";"";"6";"17";"11,00";"";"1,65";"2,20";"4,18";
"352";"ELLU";"11";"VESSEL_REGISTERED_FI";"16.09.1975";"";"578";"1975";"578";"Brevik";"3";"199";"Helsinki";"12";"";"6";"17";"11,00";"";"1,65";"2,20";"4,18";
"353";"Seppo I";"9";"VESSEL_REGISTERED_FI";"10.06.1975";"";"997";"";"";"";"1";"272";"Kokkola";"";"";"38";"124";"30,53";"";"1,79";"2,38";"6,47";
"353";"Seppo I";"9";"VESSEL_REGISTERED_FI";"10.06.1975";"";"997";"1975";"578";"Brevik";"3";"199";"Kokkola";"";"";"38";"124";"30,53";"";"1,79";"2,38";"6,47";
"354";"Fart";"11";"VESSEL_REGISTERED_FI";"23.10.1964";"";"246";"";"";"";"1";"853";"Turku";"90";"";"35";"115";"25,90";"";"2,67";"3,00";"6,12";
"354";"Fart";"11";"VESSEL_REGISTERED_FI";"23.10.1964";"";"246";"1907";"578";"Drammen";"3";"199";"Turku";"90";"";"35";"115";"25,90";"";"2,67";"3,00";"6,12";
"354";"Fart";"11";"VESSEL_REGISTERED_FI";"23.10.1964";"";"246";"1960";"246";"Vaasa";"3";"091";"Turku";"90";"";"35";"115";"25,90";"";"2,67";"3,00";"6,12";
"355";"Antti IV";"9";"VESSEL_REGISTERED_FI";"01.07.1982";"";"246";"";"";"";"1";"564";"Oulu";"";"";"38";"106";"30,55";"";"2,00";"2,38";"6,49";
"355";"Antti IV";"9";"VESSEL_REGISTERED_FI";"01.07.1982";"";"246";"1969";"578";"Drammen";"3";"200";"Oulu";"";"";"38";"106";"30,55";"";"2,00";"2,38";"6,49";
"356";"Hannele";"4";"VESSEL_REGISTERED_FI";"31.10.1977";"";"246";"";"";"";"1";"272";"Kokkola";"";"";"10";"28";"14,95";"";"1,61";"2,15";"5,13";
"356";"Hannele";"4";"VESSEL_REGISTERED_FI";"31.10.1977";"";"246";"1959";"578";"Flekkefjord";"3";"199";"Kokkola";"";"";"10";"28";"14,95";"";"1,61";"2,15";"5,13";
"357";"Kimalle";"5";"VESSEL_REGISTERED_FI";"20.10.1978";"";"999";"";"";"";"1";"091";"Tampere";"";"";"24";"62";"21,35";"";"1,93";"2,57";"4,42";
"357";"Kimalle";"5";"VESSEL_REGISTERED_FI";"20.10.1978";"";"999";"";"";"";"2";"200";"Tampere";"";"";"24";"62";"21,35";"";"1,93";"2,57";"4,42";
"357";"Kimalle";"5";"VESSEL_REGISTERED_FI";"20.10.1978";"";"999";"";"";"";"2";"200";"Tampere";"";"";"24";"62";"21,35";"";"1,93";"2,57";"4,42";
"357";"Kimalle";"5";"VESSEL_REGISTERED_FI";"20.10.1978";"";"999";"";"";"";"2";"200";"Tampere";"";"";"24";"62";"21,35";"";"1,93";"2,57";"4,42";
"357";"Kimalle";"5";"VESSEL_REGISTERED_FI";"20.10.1978";"";"999";"";"";"";"2";"200";"Tampere";"";"";"24";"62";"21,35";"";"1,93";"2,57";"4,42";
"357";"Kimalle";"5";"VESSEL_REGISTERED_FI";"20.10.1978";"";"999";"";"";"";"2";"837";"Tampere";"";"";"24";"62";"21,35";"";"1,93";"2,57";"4,42";
"357";"Kimalle";"5";"VESSEL_REGISTERED_FI";"20.10.1978";"";"999";"1946";"578";"Fredrikstad";"3";"199";"Tampere";"";"";"24";"62";"21,35";"";"1,93";"2,57";"4,42";
"358";"Annika";"11";"VESSEL_REGISTERED_FI";"29.06.1979";"";"752";"";"";"";"1";"638";"Porvoo";"850";"";"306";"624";"53,55";"";"3,87";"4,00";"9,30";
"358";"Annika";"11";"VESSEL_REGISTERED_FI";"29.06.1979";"";"752";"1946";"578";"Fredrikstad";"3";"199";"Porvoo";"850";"";"306";"624";"53,55";"";"3,87";"4,00";"9,30";
"359";"Salmon of Ocean";"5";"VESSEL_REGISTERED_FI";"16.09.1987";"";"578";"";"";"";"1";"091";"Vehkalahti";"";"";"";"";"10,60";"";"1,50";"3,00";"3,00";
"359";"Salmon of Ocean";"5";"VESSEL_REGISTERED_FI";"16.09.1987";"";"578";"1986";"578";"Grimstad";"3";"199";"Vehkalahti";"";"";"";"";"10,60";"";"1,50";"3,00";"3,00";
"360";"Vinkeri II";"5";"VESSEL_REGISTERED_FI";"20.07.1973";"";"752";"";"";"";"1";"297";"Nurmes";"";"";"46";"127";"26,94";"";"1,40";"1,86";"5,55";
"360";"Vinkeri II";"5";"VESSEL_REGISTERED_FI";"20.07.1973";"";"752";"1941";"578";"Kristiansand";"3";"199";"Nurmes";"";"";"46";"127";"26,94";"";"1,40";"1,86";"5,55";
"361";"Kraft";"11";"VESSEL_REGISTERED_FI";"28.02.1979";"";"578";"";"";"";"1";"853";"Turku";"250";"IAS";"98";"325";"31,72";"";"3,89";"4,86";"9,00";
"361";"Kraft";"11";"VESSEL_REGISTERED_FI";"28.02.1979";"";"578";"1976";"578";"Molde";"3";"199";"Turku";"250";"IAS";"98";"325";"31,72";"";"3,89";"4,86";"9,00";
"362";"Sini";"5";"VESSEL_REGISTERED_FI";"08.04.1981";"";"246";"";"";"";"1";"564";"Oulu";"";"";"12";"33";"16,06";"17,08";"";"1,85";"4,02";
"362";"Sini";"5";"VESSEL_REGISTERED_FI";"08.04.1981";"";"246";"";"";"";"2";"564";"Oulu";"";"";"12";"33";"16,06";"17,08";"";"1,85";"4,02";
"362";"Sini";"5";"VESSEL_REGISTERED_FI";"08.04.1981";"";"246";"1959";"";"";"3";"199";"Oulu";"";"";"12";"33";"16,06";"17,08";"";"1,85";"4,02";
"363";"Tinny";"4";"VESSEL_REGISTERED_FI";"12.09.1988";"";"752";"";"";"";"1";"545";"Närpiö";"";"";"8";"24";"13,08";"";"2,01";"2,68";"5,10";
"363";"Tinny";"4";"VESSEL_REGISTERED_FI";"12.09.1988";"";"752";"1939";"578";"Risör";"3";"199";"Närpiö";"";"";"8";"24";"13,08";"";"2,01";"2,68";"5,10";
"364";"LEONIE";"11";"VESSEL_REGISTERED_FI";"09.07.1971";"";"578";"";"";"";"1";"853";"Borgå";"560";"";"234";"416";"49,15";"";"3,36";"3,57";"7,16";
"364";"LEONIE";"11";"VESSEL_REGISTERED_FI";"09.07.1971";"";"578";"1923";"578";"Sandefjord";"3";"200";"Borgå";"560";"";"234";"416";"49,15";"";"3,36";"3,57";"7,16";
"364";"LEONIE";"11";"VESSEL_REGISTERED_FI";"09.07.1971";"";"578";"1998";"";"";"3";"199";"Borgå";"560";"";"234";"416";"49,15";"";"3,36";"3,57";"7,16";
"365";"Isla";"6";"VESSEL_REGISTERED_FI";"26.07.1989";"";"578";"";"";"";"1";"989";"Turku";"";"";"49";"148";"25,84";"";"2,46";"3,30";"8,00";
"365";"Isla";"6";"VESSEL_REGISTERED_FI";"26.07.1989";"";"578";"1962";"578";"Stord";"3";"199";"Turku";"";"";"49";"148";"25,84";"";"2,46";"3,30";"8,00";
"366";"Vorokki";"9";"VESSEL_REGISTERED_FI";"19.10.1989";"";"528";"";"";"";"1";"740";"Savonlinna";"";"";"720";"887";"71,90";"";"3,10";"4,13";"11,33";
"366";"Vorokki";"9";"VESSEL_REGISTERED_FI";"19.10.1989";"";"528";"1979";"616";"Stettin";"3";"199";"Savonlinna";"";"";"720";"887";"71,90";"";"3,10";"4,13";"11,33";
"367";"Windö";"4";"VESSEL_REGISTERED_FI";"17.11.1969";"";"752";"";"";"";"1";"078";"Dragsfjärd";"";"";"31";"100";"24,93";"";"2,45";"3,26";"6,71";
"367";"Windö";"4";"VESSEL_REGISTERED_FI";"17.11.1969";"";"752";"1958";"752";"Rönnäng";"3";"199";"Dragsfjärd";"";"";"31";"100";"24,93";"";"2,45";"3,26";"6,71";
"368";"Zaida";"5";"VESSEL_REGISTERED_FI";"29.06.1979";"";"246";"";"";"";"1";"853";"Turku";"";"";"23";"58";"17,71";"";"2,48";"3,30";"6,03";
"368";"Zaida";"5";"VESSEL_REGISTERED_FI";"29.06.1979";"";"246";"1938";"752";"Eckerö";"3";"199";"Turku";"";"";"23";"58";"17,71";"";"2,48";"3,30";"6,03";
"369";"Othello";"4";"VESSEL_REGISTERED_FI";"02.03.1987";"";"752";"";"";"";"1";"853";"Iniö";"";"";"20";"49";"18,78";"19,38";"";"2,42";"5,64";
"369";"Othello";"4";"VESSEL_REGISTERED_FI";"02.03.1987";"";"752";"1930";"752";"";"3";"199";"Iniö";"";"";"20";"49";"18,78";"19,38";"";"2,42";"5,64";
"370";"Margit";"4";"VESSEL_REGISTERED_FI";"02.06.1980";"";"752";"";"";"";"1";"199";"Korppoo";"";"";"16";"51";"18,10";"";"1,88";"2,51";"6,02";
"370";"Margit";"4";"VESSEL_REGISTERED_FI";"02.06.1980";"";"752";"1939";"752";"";"3";"199";"Korppoo";"";"";"16";"51";"18,10";"";"1,88";"2,51";"6,02";
"371";"Flamingo";"4";"VESSEL_REGISTERED_FI";"26.10.1981";"";"752";"";"";"";"1";"445";"Iniö";"";"";"26";"84";"20,21";"";"2,55";"3,40";"6,48";
"371";"Flamingo";"4";"VESSEL_REGISTERED_FI";"26.10.1981";"";"752";"1946";"752";"Djupvik";"3";"199";"Iniö";"";"";"26";"84";"20,21";"";"2,55";"3,40";"6,48";
"372";"Randö";"4";"VESSEL_REGISTERED_FI";"18.08.1993";"";"752";"";"";"";"1";"609";"Pori";"";"";"33";"99";"23,35";"";"2,25";"3,00";"6,54";
"372";"Randö";"4";"VESSEL_REGISTERED_FI";"18.08.1993";"";"752";"1962";"752";"Ekenäs, Löverslund";"3";"199";"Pori";"";"";"33";"99";"23,35";"";"2,25";"3,00";"6,54";
"373";"Porin Karhu";"11";"VESSEL_REGISTERED_FI";"23.01.1976";"";"752";"";"";"";"1";"609";"Pori";"";"";"87";"289";"29,18";"";"4,88";"5,60";"9,50";
"373";"Porin Karhu";"11";"VESSEL_REGISTERED_FI";"23.01.1976";"";"752";"";"";"";"2";"853";"Pori";"";"";"87";"289";"29,18";"";"4,88";"5,60";"9,50";
"373";"Porin Karhu";"11";"VESSEL_REGISTERED_FI";"23.01.1976";"";"752";"1976";"752";"Falkenberg";"3";"199";"Pori";"";"";"87";"289";"29,18";"";"4,88";"5,60";"9,50";
"374";"Pegasos";"11";"VESSEL_REGISTERED_FI";"12.02.1993";"";"752";"";"";"";"1";"853";"Rauma";"";"";"65";"217";"26,74";"";"3,73";"4,60";"8,20";
"374";"Pegasos";"11";"VESSEL_REGISTERED_FI";"12.02.1993";"";"752";"1968";"752";"Falkenberg";"3";"199";"Rauma";"";"";"65";"217";"26,74";"";"3,73";"4,60";"8,20";
"375";"Nordsjö";"4";"VESSEL_REGISTERED_FI";"07.07.1982";"";"752";"";"";"";"1";"710";"Hanko";"";"";"31";"96";"25,90";"";"2,75";"3,78";"6,42";
"375";"Nordsjö";"4";"VESSEL_REGISTERED_FI";"07.07.1982";"";"752";"1960";"752";"Göteborg";"3";"199";"Hanko";"";"";"31";"96";"25,90";"";"2,75";"3,78";"6,42";
"376";"Flamingo";"4";"VESSEL_REGISTERED_FI";"20.03.1981";"";"246";"";"";"";"1";"445";"Nauvo";"";"";"19";"62";"18,56";"";"2,75";"3,00";"5,90";
"376";"Flamingo";"4";"VESSEL_REGISTERED_FI";"20.03.1981";"";"246";"1942";"752";"Göteborg";"3";"199";"Nauvo";"";"";"19";"62";"18,56";"";"2,75";"3,00";"5,90";
"377";"Silva";"4";"VESSEL_REGISTERED_FI";"29.04.1981";"";"752";"";"";"";"1";"078";"Hanko";"";"";"13";"42";"16,35";"";"2,40";"3,20";"5,72";
"377";"Silva";"4";"VESSEL_REGISTERED_FI";"29.04.1981";"";"752";"1936";"752";"Hälsö";"3";"199";"Hanko";"";"";"13";"42";"16,35";"";"2,40";"3,20";"5,72";
"378";"Risto";"11";"VESSEL_REGISTERED_FI";"25.05.1973";"";"246";"";"";"";"1";"199";"Turku";"";"";"11";"35";"17,35";"";"1,80";"2,40";"4,52";
"378";"Risto";"11";"VESSEL_REGISTERED_FI";"25.05.1973";"";"246";"1912";"752";"Göteborg";"3";"199";"Turku";"";"";"11";"35";"17,35";"";"1,80";"2,40";"4,52";
"379";"Rita";"4";"VESSEL_REGISTERED_FI";"04.08.1980";"";"752";"";"";"";"1";"609";"Pori";"";"";"6";"19";"12,10";"";"1,50";"2,00";"4,60";
"379";"Rita";"4";"VESSEL_REGISTERED_FI";"04.08.1980";"";"752";"1963";"752";"Hallshuk";"3";"199";"Pori";"";"";"6";"19";"12,10";"";"1,50";"2,00";"4,60";
"380";"Minnaliisa";"11";"VESSEL_REGISTERED_FI";"22.01.1990";"";"578";"";"";"";"1";"";"Helsinki";"";"";"4";"12";"12,50";"13,65";"1,44";"1,92";"3,68";
"380";"Minnaliisa";"11";"VESSEL_REGISTERED_FI";"22.01.1990";"";"578";"1987";"752";"Henån";"3";"199";"Helsinki";"";"";"4";"12";"12,50";"13,65";"1,44";"1,92";"3,68";
"381";"Angela";"11";"VESSEL_REGISTERED_FI";"08.01.1991";"";"246";"";"";"";"1";"710";"Karjaa";"";"";"19";"36";"14,93";"";"2,07";"2,76";"5,68";
"381";"Angela";"11";"VESSEL_REGISTERED_FI";"08.01.1991";"";"246";"1933";"752";"Hälsö";"3";"199";"Karjaa";"";"";"19";"36";"14,93";"";"2,07";"2,76";"5,68";
"382";"Crosby";"4";"VESSEL_REGISTERED_FI";"15.05.1981";"";"752";"";"";"";"1";"200";"Dragsfjärd";"";"";"21";"65";"19,83";"20,95";"";"2,62";"5,95";
"382";"Crosby";"4";"VESSEL_REGISTERED_FI";"15.05.1981";"";"752";"1937";"752";"Hälsö";"3";"199";"Dragsfjärd";"";"";"21";"65";"19,83";"20,95";"";"2,62";"5,95";
"383";"Rando";"4";"VESSEL_REGISTERED_FI";"17.01.1983";"";"752";"";"";"";"1";"734";"Iniö";"";"";"12";"42";"16,57";"16,82";"";"2,48";"5,68";
"383";"Rando";"4";"VESSEL_REGISTERED_FI";"17.01.1983";"";"752";"";"";"";"1";"680";"Iniö";"";"";"12";"42";"16,57";"16,82";"";"2,48";"5,68";
"383";"Rando";"4";"VESSEL_REGISTERED_FI";"17.01.1983";"";"752";"1935";"752";"Hälsö";"3";"199";"Iniö";"";"";"12";"42";"16,57";"16,82";"";"2,48";"5,68";
"384";"Mariana";"4";"VESSEL_REGISTERED_FI";"17.07.1986";"";"752";"";"";"";"1";"200";"Luvia";"";"";"15";"46";"18,74";"";"2,00";"2,66";"5,92";
"384";"Mariana";"4";"VESSEL_REGISTERED_FI";"17.07.1986";"";"752";"1936";"752";"Hälsö";"3";"199";"Luvia";"";"";"15";"46";"18,74";"";"2,00";"2,66";"5,92";
"385";"Brattsjö";"4";"VESSEL_REGISTERED_FI";"15.09.1982";"";"752";"";"";"";"1";"199";"Korppoo";"";"";"28";"84";"22,63";"";"2,12";"2,82";"6,36";
"385";"Brattsjö";"4";"VESSEL_REGISTERED_FI";"15.09.1982";"";"752";"1949";"752";"Hälsö";"3";"199";"Korppoo";"";"";"28";"84";"22,63";"";"2,12";"2,82";"6,36";
"386";"Kaija";"4";"VESSEL_REGISTERED_FI";"24.03.1981";"";"246";"";"";"";"1";"051";"Luvia";"";"";"11";"50";"18,95";"20,15";"";"1,99";"5,90";
"386";"Kaija";"4";"VESSEL_REGISTERED_FI";"24.03.1981";"";"246";"";"";"";"1";"609";"Luvia";"";"";"11";"50";"18,95";"20,15";"";"1,99";"5,90";
"386";"Kaija";"4";"VESSEL_REGISTERED_FI";"24.03.1981";"";"246";"1939";"752";"Hälsö";"3";"199";"Luvia";"";"";"11";"50";"18,95";"20,15";"";"1,99";"5,90";
"387";"Florence";"4";"VESSEL_REGISTERED_FI";"14.11.1988";"";"999";"";"";"";"1";"609";"Kaskö";"10";"";"32";"90";"20,85";"";"2,58";"3,44";"6,60";
"387";"Florence";"4";"VESSEL_REGISTERED_FI";"14.11.1988";"";"999";"1963";"752";"Hälsö";"3";"199";"Kaskö";"10";"";"32";"90";"20,85";"";"2,58";"3,44";"6,60";
"388";"Milord";"4";"VESSEL_REGISTERED_FI";"05.04.1979";"";"246";"";"";"";"1";"091";"Helsinki";"";"";"14";"45";"17,79";"";"1,97";"2,63";"6,04";
"388";"Milord";"4";"VESSEL_REGISTERED_FI";"05.04.1979";"";"246";"1933";"752";"Hälsö";"3";"199";"Helsinki";"";"";"14";"45";"17,79";"";"1,97";"2,63";"6,04";
"389";"HILJA";"5";"VESSEL_REGISTERED_FI";"09.04.1984";"";"246";"";"";"";"1";"";"Jyväskylä";"";"";"23";"53";"18,60";"";"1,95";"2,60";"4,06";
"389";"HILJA";"5";"VESSEL_REGISTERED_FI";"09.04.1984";"";"246";"1984";"246";"Säynätsalo";"3";"199";"Jyväskylä";"";"";"23";"53";"18,60";"";"1,95";"2,60";"4,06";
"390";"Papa Joe";"9";"VESSEL_REGISTERED_FI";"17.02.1992";"";"752";"";"";"";"1";"109";"Turku";"";"";"141";"291";"41,47";"";"2,55";"3,40";"7,28";
